pid,interface,clip,label,position,listened_ms,liked,taste_match,relevance,replay,save,eval_composite,extraversion,agreeableness,conscientiousness,emot_stability,openness,rec_trust_reliance,openness_c,agreeableness_c,conscientiousness_c,emot_stability_c,extraversion_c,rec_trust_reliance_c,agr_group
R_7qHwCJY0U49Wq63,Spotify-style,clip3,Recommended,3,NA,5,5,3,5,5,4.6,5,6.5,6.5,7,6.5,5,1.4083333333333332,1.8833333333333337,1.2000000000000002,2.1166666666666663,0.9124999999999996,0.03541666666666643,High agreeableness
R_7qHwCJY0U49Wq63,Spotify-style,clip4,New,4,NA,2,2,1,2,1,1.6,5,6.5,6.5,7,6.5,5,1.4083333333333332,1.8833333333333337,1.2000000000000002,2.1166666666666663,0.9124999999999996,0.03541666666666643,High agreeableness
R_7qHwCJY0U49Wq63,Spotify-style,clip5,None,6,NA,2,1,1,2,1,1.4,5,6.5,6.5,7,6.5,5,1.4083333333333332,1.8833333333333337,1.2000000000000002,2.1166666666666663,0.9124999999999996,0.03541666666666643,High agreeableness
R_7qHwCJY0U49Wq63,Spotify-style,clip6,None,5,NA,6,5,3,6,5,5,5,6.5,6.5,7,6.5,5,1.4083333333333332,1.8833333333333337,1.2000000000000002,2.1166666666666663,0.9124999999999996,0.03541666666666643,High agreeableness
R_8z08KxcNTGLWk8N,AppleMusic-style,clip1,None,3,31261,2,2,2,2,2,2,2.5,4,5.5,5,4.5,4.25,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,-1.5875000000000004,-0.7145833333333336,Low agreeableness
R_8z08KxcNTGLWk8N,AppleMusic-style,clip2,Recommended,2,31278,4,3,2,3,2,2.8,2.5,4,5.5,5,4.5,4.25,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,-1.5875000000000004,-0.7145833333333336,Low agreeableness
R_8z08KxcNTGLWk8N,AppleMusic-style,clip3,New,4,31260,3,2,2,3,2,2.4,2.5,4,5.5,5,4.5,4.25,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,-1.5875000000000004,-0.7145833333333336,Low agreeableness
R_8z08KxcNTGLWk8N,AppleMusic-style,clip4,New,5,31272,1,1,2,2,1,1.4,2.5,4,5.5,5,4.5,4.25,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,-1.5875000000000004,-0.7145833333333336,Low agreeableness
R_8z08KxcNTGLWk8N,AppleMusic-style,clip5,Recommended,6,31259,4,3,3,4,3,3.4,2.5,4,5.5,5,4.5,4.25,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,-1.5875000000000004,-0.7145833333333336,Low agreeableness
R_8z08KxcNTGLWk8N,AppleMusic-style,clip6,None,1,31403,6,6,4,6,5,5.4,2.5,4,5.5,5,4.5,4.25,-0.5916666666666668,-0.6166666666666663,0.20000000000000018,0.11666666666666625,-1.5875000000000004,-0.7145833333333336,Low agreeableness
R_3G09tJyAcu2fwBP,AppleMusic-style,clip1,New,4,31302,5,5,5,4,2,4.2,4,3.5,6,2.5,5.5,4.75,0.4083333333333332,-1.1166666666666663,0.7000000000000002,-2.3833333333333337,-0.08750000000000036,-0.21458333333333357,Low agreeableness
R_3G09tJyAcu2fwBP,AppleMusic-style,clip2,New,1,31443,5,5,5,5,5,5,4,3.5,6,2.5,5.5,4.75,0.4083333333333332,-1.1166666666666663,0.7000000000000002,-2.3833333333333337,-0.08750000000000036,-0.21458333333333357,Low agreeableness
R_3G09tJyAcu2fwBP,AppleMusic-style,clip3,None,6,31434,2,2,1,2,1,1.6,4,3.5,6,2.5,5.5,4.75,0.4083333333333332,-1.1166666666666663,0.7000000000000002,-2.3833333333333337,-0.08750000000000036,-0.21458333333333357,Low agreeableness
R_3G09tJyAcu2fwBP,AppleMusic-style,clip4,Recommended,5,31433,3,2,2,2,2,2.2,4,3.5,6,2.5,5.5,4.75,0.4083333333333332,-1.1166666666666663,0.7000000000000002,-2.3833333333333337,-0.08750000000000036,-0.21458333333333357,Low agreeableness
R_3G09tJyAcu2fwBP,AppleMusic-style,clip5,Recommended,3,31441,7,6,6,6,6,6.2,4,3.5,6,2.5,5.5,4.75,0.4083333333333332,-1.1166666666666663,0.7000000000000002,-2.3833333333333337,-0.08750000000000036,-0.21458333333333357,Low agreeableness
R_3G09tJyAcu2fwBP,AppleMusic-style,clip6,None,2,31447,6,6,6,6,5,5.8,4,3.5,6,2.5,5.5,4.75,0.4083333333333332,-1.1166666666666663,0.7000000000000002,-2.3833333333333337,-0.08750000000000036,-0.21458333333333357,Low agreeableness
R_870PFGGtTEOaaQK,Spotify-style,clip1,Recommended,4,31558,7,7,7,7,7,7,1.5,6,5,3,4.5,5,-0.5916666666666668,1.3833333333333337,-0.2999999999999998,-1.8833333333333337,-2.5875000000000004,0.03541666666666643,High agreeableness
R_870PFGGtTEOaaQK,Spotify-style,clip2,New,2,31843,6,6,6,6,6,6,1.5,6,5,3,4.5,5,-0.5916666666666668,1.3833333333333337,-0.2999999999999998,-1.8833333333333337,-2.5875000000000004,0.03541666666666643,High agreeableness
R_870PFGGtTEOaaQK,Spotify-style,clip3,New,5,31813,4,3,3,4,4,3.6,1.5,6,5,3,4.5,5,-0.5916666666666668,1.3833333333333337,-0.2999999999999998,-1.8833333333333337,-2.5875000000000004,0.03541666666666643,High agreeableness
R_870PFGGtTEOaaQK,Spotify-style,clip4,None,1,31556,6,5,4,5,4,4.8,1.5,6,5,3,4.5,5,-0.5916666666666668,1.3833333333333337,-0.2999999999999998,-1.8833333333333337,-2.5875000000000004,0.03541666666666643,High agreeableness
R_870PFGGtTEOaaQK,Spotify-style,clip5,Recommended,3,31551,5,4,3,5,4,4.2,1.5,6,5,3,4.5,5,-0.5916666666666668,1.3833333333333337,-0.2999999999999998,-1.8833333333333337,-2.5875000000000004,0.03541666666666643,High agreeableness
R_870PFGGtTEOaaQK,Spotify-style,clip6,None,6,31561,5,4,3,4,4,4,1.5,6,5,3,4.5,5,-0.5916666666666668,1.3833333333333337,-0.2999999999999998,-1.8833333333333337,-2.5875000000000004,0.03541666666666643,High agreeableness
R_5K1ESPEqNmAkqf5,Neutral,clip1,None,2,31228,3,2,2,3,2,2.4,2.5,5,6,4.5,5,5.25,-0.09166666666666679,0.38333333333333375,0.7000000000000002,-0.38333333333333375,-1.5875000000000004,0.28541666666666643,High agreeableness
R_5K1ESPEqNmAkqf5,Neutral,clip2,Recommended,1,31239,5,4,5,5,4,4.6,2.5,5,6,4.5,5,5.25,-0.09166666666666679,0.38333333333333375,0.7000000000000002,-0.38333333333333375,-1.5875000000000004,0.28541666666666643,High agreeableness
R_5K1ESPEqNmAkqf5,Neutral,clip3,None,4,31237,6,5,5,6,5,5.4,2.5,5,6,4.5,5,5.25,-0.09166666666666679,0.38333333333333375,0.7000000000000002,-0.38333333333333375,-1.5875000000000004,0.28541666666666643,High agreeableness
R_5K1ESPEqNmAkqf5,Neutral,clip4,New,5,31236,2,1,2,2,1,1.6,2.5,5,6,4.5,5,5.25,-0.09166666666666679,0.38333333333333375,0.7000000000000002,-0.38333333333333375,-1.5875000000000004,0.28541666666666643,High agreeableness
R_5K1ESPEqNmAkqf5,Neutral,clip5,Recommended,6,31246,5,4,4,5,4,4.4,2.5,5,6,4.5,5,5.25,-0.09166666666666679,0.38333333333333375,0.7000000000000002,-0.38333333333333375,-1.5875000000000004,0.28541666666666643,High agreeableness
R_5K1ESPEqNmAkqf5,Neutral,clip6,New,3,31227,5,5,5,5,4,4.8,2.5,5,6,4.5,5,5.25,-0.09166666666666679,0.38333333333333375,0.7000000000000002,-0.38333333333333375,-1.5875000000000004,0.28541666666666643,High agreeableness
R_4ezB3Lm1ETQoZNR,AppleMusic-style,clip1,New,1,32237,6,6,6,5,5,5.6,3.5,5,4,4.5,5,4.5,-0.09166666666666679,0.38333333333333375,-1.2999999999999998,-0.38333333333333375,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_4ezB3Lm1ETQoZNR,AppleMusic-style,clip2,None,4,32685,4,4,4,4,4,4,3.5,5,4,4.5,5,4.5,-0.09166666666666679,0.38333333333333375,-1.2999999999999998,-0.38333333333333375,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_4ezB3Lm1ETQoZNR,AppleMusic-style,clip3,Recommended,2,31934,6,6,6,6,6,6,3.5,5,4,4.5,5,4.5,-0.09166666666666679,0.38333333333333375,-1.2999999999999998,-0.38333333333333375,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_4ezB3Lm1ETQoZNR,AppleMusic-style,clip4,Recommended,3,32277,5,5,5,5,5,5,3.5,5,4,4.5,5,4.5,-0.09166666666666679,0.38333333333333375,-1.2999999999999998,-0.38333333333333375,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_4ezB3Lm1ETQoZNR,AppleMusic-style,clip5,New,5,32077,5,5,4,5,5,4.8,3.5,5,4,4.5,5,4.5,-0.09166666666666679,0.38333333333333375,-1.2999999999999998,-0.38333333333333375,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_4ezB3Lm1ETQoZNR,AppleMusic-style,clip6,None,6,32064,5,5,5,5,5,5,3.5,5,4,4.5,5,4.5,-0.09166666666666679,0.38333333333333375,-1.2999999999999998,-0.38333333333333375,-0.5875000000000004,-0.46458333333333357,High agreeableness
R_8VdgkJiGNz5EGch,Neutral,clip1,New,1,31574,3,2,2,2,2,2.2,6,4,6,6.5,6,5.5,0.9083333333333332,-0.6166666666666663,0.7000000000000002,1.6166666666666663,1.9124999999999996,0.5354166666666664,Low agreeableness
R_8VdgkJiGNz5EGch,Neutral,clip2,Recommended,6,31517,2,2,2,2,2,2,6,4,6,6.5,6,5.5,0.9083333333333332,-0.6166666666666663,0.7000000000000002,1.6166666666666663,1.9124999999999996,0.5354166666666664,Low agreeableness
R_8VdgkJiGNz5EGch,Neutral,clip3,Recommended,2,31450,2,2,2,2,2,2,6,4,6,6.5,6,5.5,0.9083333333333332,-0.6166666666666663,0.7000000000000002,1.6166666666666663,1.9124999999999996,0.5354166666666664,Low agreeableness
R_8VdgkJiGNz5EGch,Neutral,clip4,None,4,31441,2,2,2,2,2,2,6,4,6,6.5,6,5.5,0.9083333333333332,-0.6166666666666663,0.7000000000000002,1.6166666666666663,1.9124999999999996,0.5354166666666664,Low agreeableness
R_8VdgkJiGNz5EGch,Neutral,clip5,None,5,31447,2,2,2,2,2,2,6,4,6,6.5,6,5.5,0.9083333333333332,-0.6166666666666663,0.7000000000000002,1.6166666666666663,1.9124999999999996,0.5354166666666664,Low agreeableness
R_8VdgkJiGNz5EGch,Neutral,clip6,New,3,31441,3,3,2,2,2,2.4,6,4,6,6.5,6,5.5,0.9083333333333332,-0.6166666666666663,0.7000000000000002,1.6166666666666663,1.9124999999999996,0.5354166666666664,Low agreeableness
R_2k1BzAb7gmIVaNm,Spotify-style,clip1,New,6,31418,4,4,4,3,2,3.4,4.5,4.5,7,7,7,6.5,1.9083333333333332,-0.11666666666666625,1.7000000000000002,2.1166666666666663,0.41249999999999964,1.5354166666666664,High agreeableness
R_2k1BzAb7gmIVaNm,Spotify-style,clip2,New,5,31411,6,5,5,4,5,5,4.5,4.5,7,7,7,6.5,1.9083333333333332,-0.11666666666666625,1.7000000000000002,2.1166666666666663,0.41249999999999964,1.5354166666666664,High agreeableness
R_2k1BzAb7gmIVaNm,Spotify-style,clip3,None,2,31415,4,3,3,4,2,3.2,4.5,4.5,7,7,7,6.5,1.9083333333333332,-0.11666666666666625,1.7000000000000002,2.1166666666666663,0.41249999999999964,1.5354166666666664,High agreeableness
R_2k1BzAb7gmIVaNm,Spotify-style,clip4,None,1,31331,7,5,5,6,4,5.4,4.5,4.5,7,7,7,6.5,1.9083333333333332,-0.11666666666666625,1.7000000000000002,2.1166666666666663,0.41249999999999964,1.5354166666666664,High agreeableness
R_2k1BzAb7gmIVaNm,Spotify-style,clip5,Recommended,3,31416,5,4,3,3,3,3.6,4.5,4.5,7,7,7,6.5,1.9083333333333332,-0.11666666666666625,1.7000000000000002,2.1166666666666663,0.41249999999999964,1.5354166666666664,High agreeableness
R_2k1BzAb7gmIVaNm,Spotify-style,clip6,Recommended,4,31414,6,4,2,2,3,3.4,4.5,4.5,7,7,7,6.5,1.9083333333333332,-0.11666666666666625,1.7000000000000002,2.1166666666666663,0.41249999999999964,1.5354166666666664,High agreeableness
R_806EMwiuv9dquD7,AppleMusic-style,clip1,New,4,31483,2,2,1,1,1,1.4,5.5,5.5,7,7,7,6,1.9083333333333332,0.8833333333333337,1.7000000000000002,2.1166666666666663,1.4124999999999996,1.0354166666666664,High agreeableness
R_806EMwiuv9dquD7,AppleMusic-style,clip2,Recommended,3,31510,6,6,6,6,5,5.8,5.5,5.5,7,7,7,6,1.9083333333333332,0.8833333333333337,1.7000000000000002,2.1166666666666663,1.4124999999999996,1.0354166666666664,High agreeableness
R_806EMwiuv9dquD7,AppleMusic-style,clip3,New,6,31366,5,3,2,4,2,3.2,5.5,5.5,7,7,7,6,1.9083333333333332,0.8833333333333337,1.7000000000000002,2.1166666666666663,1.4124999999999996,1.0354166666666664,High agreeableness
R_806EMwiuv9dquD7,AppleMusic-style,clip4,Recommended,1,31568,4,2,1,1,1,1.8,5.5,5.5,7,7,7,6,1.9083333333333332,0.8833333333333337,1.7000000000000002,2.1166666666666663,1.4124999999999996,1.0354166666666664,High agreeableness
R_806EMwiuv9dquD7,AppleMusic-style,clip5,None,5,31477,1,1,1,1,1,1,5.5,5.5,7,7,7,6,1.9083333333333332,0.8833333333333337,1.7000000000000002,2.1166666666666663,1.4124999999999996,1.0354166666666664,High agreeableness
R_806EMwiuv9dquD7,AppleMusic-style,clip6,None,2,31442,5,5,4,4,4,4.4,5.5,5.5,7,7,7,6,1.9083333333333332,0.8833333333333337,1.7000000000000002,2.1166666666666663,1.4124999999999996,1.0354166666666664,High agreeableness
R_2JhffJVVioUwgVS,AppleMusic-style,clip1,Recommended,6,31373,3,3,3,2,3,2.8,1,6.5,5,2,3.5,3.75,-1.5916666666666668,1.8833333333333337,-0.2999999999999998,-2.8833333333333337,-3.0875000000000004,-1.2145833333333336,High agreeableness
R_2JhffJVVioUwgVS,AppleMusic-style,clip2,None,5,31419,4,4,3,4,3,3.6,1,6.5,5,2,3.5,3.75,-1.5916666666666668,1.8833333333333337,-0.2999999999999998,-2.8833333333333337,-3.0875000000000004,-1.2145833333333336,High agreeableness
R_2JhffJVVioUwgVS,AppleMusic-style,clip3,New,3,31442,6,6,4,5,3,4.8,1,6.5,5,2,3.5,3.75,-1.5916666666666668,1.8833333333333337,-0.2999999999999998,-2.8833333333333337,-3.0875000000000004,-1.2145833333333336,High agreeableness
R_2JhffJVVioUwgVS,AppleMusic-style,clip4,New,4,31437,3,3,3,3,3,3,1,6.5,5,2,3.5,3.75,-1.5916666666666668,1.8833333333333337,-0.2999999999999998,-2.8833333333333337,-3.0875000000000004,-1.2145833333333336,High agreeableness
R_2JhffJVVioUwgVS,AppleMusic-style,clip5,None,2,31458,3,3,2,3,2,2.6,1,6.5,5,2,3.5,3.75,-1.5916666666666668,1.8833333333333337,-0.2999999999999998,-2.8833333333333337,-3.0875000000000004,-1.2145833333333336,High agreeableness
R_2JhffJVVioUwgVS,AppleMusic-style,clip6,Recommended,1,31429,6,6,2,5,4,4.6,1,6.5,5,2,3.5,3.75,-1.5916666666666668,1.8833333333333337,-0.2999999999999998,-2.8833333333333337,-3.0875000000000004,-1.2145833333333336,High agreeableness
R_101A2vHrehY8dgt,Neutral,clip1,Recommended,6,31541,4,3,3,1,1,2.4,1.5,5.5,4.5,2.5,5.5,4.25,0.4083333333333332,0.8833333333333337,-0.7999999999999998,-2.3833333333333337,-2.5875000000000004,-0.7145833333333336,High agreeableness
R_101A2vHrehY8dgt,Neutral,clip2,New,5,31512,7,6,6,5,5,5.8,1.5,5.5,4.5,2.5,5.5,4.25,0.4083333333333332,0.8833333333333337,-0.7999999999999998,-2.3833333333333337,-2.5875000000000004,-0.7145833333333336,High agreeableness
R_101A2vHrehY8dgt,Neutral,clip3,Recommended,2,31526,5,5,4,4,4,4.4,1.5,5.5,4.5,2.5,5.5,4.25,0.4083333333333332,0.8833333333333337,-0.7999999999999998,-2.3833333333333337,-2.5875000000000004,-0.7145833333333336,High agreeableness
R_101A2vHrehY8dgt,Neutral,clip4,None,3,31539,2,1,1,1,1,1.2,1.5,5.5,4.5,2.5,5.5,4.25,0.4083333333333332,0.8833333333333337,-0.7999999999999998,-2.3833333333333337,-2.5875000000000004,-0.7145833333333336,High agreeableness
R_101A2vHrehY8dgt,Neutral,clip5,None,4,31525,1,1,1,1,1,1,1.5,5.5,4.5,2.5,5.5,4.25,0.4083333333333332,0.8833333333333337,-0.7999999999999998,-2.3833333333333337,-2.5875000000000004,-0.7145833333333336,High agreeableness
R_101A2vHrehY8dgt,Neutral,clip6,New,1,31802,5,3,2,4,2,3.2,1.5,5.5,4.5,2.5,5.5,4.25,0.4083333333333332,0.8833333333333337,-0.7999999999999998,-2.3833333333333337,-2.5875000000000004,-0.7145833333333336,High agreeableness
R_2KHJwslAGaGsxkl,Neutral,clip1,New,5,31533,1,1,1,1,1,1,6.5,6.5,6,6,6.5,6.25,1.4083333333333332,1.8833333333333337,0.7000000000000002,1.1166666666666663,2.4124999999999996,1.2854166666666664,High agreeableness
R_2KHJwslAGaGsxkl,Neutral,clip2,None,1,31492,5,4,4,5,5,4.6,6.5,6.5,6,6,6.5,6.25,1.4083333333333332,1.8833333333333337,0.7000000000000002,1.1166666666666663,2.4124999999999996,1.2854166666666664,High agreeableness
R_2KHJwslAGaGsxkl,Neutral,clip3,Recommended,2,31531,7,7,6,7,7,6.8,6.5,6.5,6,6,6.5,6.25,1.4083333333333332,1.8833333333333337,0.7000000000000002,1.1166666666666663,2.4124999999999996,1.2854166666666664,High agreeableness
R_2KHJwslAGaGsxkl,Neutral,clip4,Recommended,4,31531,6,6,6,6,6,6,6.5,6.5,6,6,6.5,6.25,1.4083333333333332,1.8833333333333337,0.7000000000000002,1.1166666666666663,2.4124999999999996,1.2854166666666664,High agreeableness
R_2KHJwslAGaGsxkl,Neutral,clip5,New,3,31538,6,6,5,6,6,5.8,6.5,6.5,6,6,6.5,6.25,1.4083333333333332,1.8833333333333337,0.7000000000000002,1.1166666666666663,2.4124999999999996,1.2854166666666664,High agreeableness
R_2KHJwslAGaGsxkl,Neutral,clip6,None,6,31553,4,4,3,4,4,3.8,6.5,6.5,6,6,6.5,6.25,1.4083333333333332,1.8833333333333337,0.7000000000000002,1.1166666666666663,2.4124999999999996,1.2854166666666664,High agreeableness
R_2laxtDZzMcA6g8g,Spotify-style,clip1,New,4,32004,6,5,4,5,5,5,3,5,6.5,5.5,7,4.75,1.9083333333333332,0.38333333333333375,1.2000000000000002,0.6166666666666663,-1.0875000000000004,-0.21458333333333357,High agreeableness
R_2laxtDZzMcA6g8g,Spotify-style,clip2,None,2,32156,5,3,4,4,3,3.8,3,5,6.5,5.5,7,4.75,1.9083333333333332,0.38333333333333375,1.2000000000000002,0.6166666666666663,-1.0875000000000004,-0.21458333333333357,High agreeableness
R_2laxtDZzMcA6g8g,Spotify-style,clip3,None,3,32214,5,3,1,5,2,3.2,3,5,6.5,5.5,7,4.75,1.9083333333333332,0.38333333333333375,1.2000000000000002,0.6166666666666663,-1.0875000000000004,-0.21458333333333357,High agreeableness
R_2laxtDZzMcA6g8g,Spotify-style,clip4,Recommended,1,32110,5,5,4,5,6,5,3,5,6.5,5.5,7,4.75,1.9083333333333332,0.38333333333333375,1.2000000000000002,0.6166666666666663,-1.0875000000000004,-0.21458333333333357,High agreeableness
R_2laxtDZzMcA6g8g,Spotify-style,clip5,New,6,31836,6,5,5,6,5,5.4,3,5,6.5,5.5,7,4.75,1.9083333333333332,0.38333333333333375,1.2000000000000002,0.6166666666666663,-1.0875000000000004,-0.21458333333333357,High agreeableness
R_2laxtDZzMcA6g8g,Spotify-style,clip6,Recommended,5,31804,3,2,1,2,1,1.8,3,5,6.5,5.5,7,4.75,1.9083333333333332,0.38333333333333375,1.2000000000000002,0.6166666666666663,-1.0875000000000004,-0.21458333333333357,High agreeableness
R_8Kg3LDOrL8lVjAx,Neutral,clip1,None,6,31369,4,3,3,4,2,3.2,3,4,5.5,3.5,5,5,-0.09166666666666679,-0.6166666666666663,0.20000000000000018,-1.3833333333333337,-1.0875000000000004,0.03541666666666643,Low agreeableness
R_8Kg3LDOrL8lVjAx,Neutral,clip2,New,5,31369,4,4,4,4,2,3.6,3,4,5.5,3.5,5,5,-0.09166666666666679,-0.6166666666666663,0.20000000000000018,-1.3833333333333337,-1.0875000000000004,0.03541666666666643,Low agreeableness
R_8Kg3LDOrL8lVjAx,Neutral,clip3,Recommended,3,31367,2,2,2,1,1,1.6,3,4,5.5,3.5,5,5,-0.09166666666666679,-0.6166666666666663,0.20000000000000018,-1.3833333333333337,-1.0875000000000004,0.03541666666666643,Low agreeableness
R_8Kg3LDOrL8lVjAx,Neutral,clip4,Recommended,1,31341,3,2,2,2,1,2,3,4,5.5,3.5,5,5,-0.09166666666666679,-0.6166666666666663,0.20000000000000018,-1.3833333333333337,-1.0875000000000004,0.03541666666666643,Low agreeableness
R_8Kg3LDOrL8lVjAx,Neutral,clip5,New,2,31371,4,3,2,2,2,2.6,3,4,5.5,3.5,5,5,-0.09166666666666679,-0.6166666666666663,0.20000000000000018,-1.3833333333333337,-1.0875000000000004,0.03541666666666643,Low agreeableness
R_8Kg3LDOrL8lVjAx,Neutral,clip6,None,4,31371,3,2,3,3,2,2.6,3,4,5.5,3.5,5,5,-0.09166666666666679,-0.6166666666666663,0.20000000000000018,-1.3833333333333337,-1.0875000000000004,0.03541666666666643,Low agreeableness
R_2LwKzkL2ofjjYjD,AppleMusic-style,clip1,None,5,31340,7,7,7,7,4,6.4,3,4.5,6,5.5,4.5,5,-0.5916666666666668,-0.11666666666666625,0.7000000000000002,0.6166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2LwKzkL2ofjjYjD,AppleMusic-style,clip2,Recommended,6,31372,5,4,3,4,2,3.6,3,4.5,6,5.5,4.5,5,-0.5916666666666668,-0.11666666666666625,0.7000000000000002,0.6166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2LwKzkL2ofjjYjD,AppleMusic-style,clip3,None,2,31372,5,4,4,4,1,3.6,3,4.5,6,5.5,4.5,5,-0.5916666666666668,-0.11666666666666625,0.7000000000000002,0.6166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2LwKzkL2ofjjYjD,AppleMusic-style,clip4,New,4,31374,1,1,1,1,1,1,3,4.5,6,5.5,4.5,5,-0.5916666666666668,-0.11666666666666625,0.7000000000000002,0.6166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2LwKzkL2ofjjYjD,AppleMusic-style,clip5,New,1,31341,5,5,4,5,2,4.2,3,4.5,6,5.5,4.5,5,-0.5916666666666668,-0.11666666666666625,0.7000000000000002,0.6166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_2LwKzkL2ofjjYjD,AppleMusic-style,clip6,Recommended,3,31369,7,7,7,7,5,6.6,3,4.5,6,5.5,4.5,5,-0.5916666666666668,-0.11666666666666625,0.7000000000000002,0.6166666666666663,-1.0875000000000004,0.03541666666666643,High agreeableness
R_24H62rG4y1h0KE5,Spotify-style,clip1,New,1,31682,4,5,3,4,3,3.8,2.5,4,4.5,3,4,3.75,-1.0916666666666668,-0.6166666666666663,-0.7999999999999998,-1.8833333333333337,-1.5875000000000004,-1.2145833333333336,Low agreeableness
R_24H62rG4y1h0KE5,Spotify-style,clip2,None,2,31681,4,4,2,3,3,3.2,2.5,4,4.5,3,4,3.75,-1.0916666666666668,-0.6166666666666663,-0.7999999999999998,-1.8833333333333337,-1.5875000000000004,-1.2145833333333336,Low agreeableness
R_24H62rG4y1h0KE5,Spotify-style,clip3,New,3,31676,4,5,2,4,4,3.8,2.5,4,4.5,3,4,3.75,-1.0916666666666668,-0.6166666666666663,-0.7999999999999998,-1.8833333333333337,-1.5875000000000004,-1.2145833333333336,Low agreeableness
R_24H62rG4y1h0KE5,Spotify-style,clip4,Recommended,5,31673,5,5,3,5,4,4.4,2.5,4,4.5,3,4,3.75,-1.0916666666666668,-0.6166666666666663,-0.7999999999999998,-1.8833333333333337,-1.5875000000000004,-1.2145833333333336,Low agreeableness
R_24H62rG4y1h0KE5,Spotify-style,clip5,Recommended,6,31682,5,5,3,5,4,4.4,2.5,4,4.5,3,4,3.75,-1.0916666666666668,-0.6166666666666663,-0.7999999999999998,-1.8833333333333337,-1.5875000000000004,-1.2145833333333336,Low agreeableness
R_24H62rG4y1h0KE5,Spotify-style,clip6,None,4,31683,5,5,3,5,4,4.4,2.5,4,4.5,3,4,3.75,-1.0916666666666668,-0.6166666666666663,-0.7999999999999998,-1.8833333333333337,-1.5875000000000004,-1.2145833333333336,Low agreeableness
R_12RXG4y5Fug8JJf,Spotify-style,clip1,Recommended,4,31329,5,5,5,4,4,4.6,4,4,6,6.5,5,6,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,1.6166666666666663,-0.08750000000000036,1.0354166666666664,Low agreeableness
R_12RXG4y5Fug8JJf,Spotify-style,clip2,None,6,31786,5,6,6,7,6,6,4,4,6,6.5,5,6,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,1.6166666666666663,-0.08750000000000036,1.0354166666666664,Low agreeableness
R_12RXG4y5Fug8JJf,Spotify-style,clip3,None,5,31480,6,5,5,5,6,5.4,4,4,6,6.5,5,6,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,1.6166666666666663,-0.08750000000000036,1.0354166666666664,Low agreeableness
R_12RXG4y5Fug8JJf,Spotify-style,clip4,New,2,37260,7,7,5,6,7,6.4,4,4,6,6.5,5,6,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,1.6166666666666663,-0.08750000000000036,1.0354166666666664,Low agreeableness
R_12RXG4y5Fug8JJf,Spotify-style,clip5,New,3,31311,7,7,6,6,6,6.4,4,4,6,6.5,5,6,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,1.6166666666666663,-0.08750000000000036,1.0354166666666664,Low agreeableness
R_12RXG4y5Fug8JJf,Spotify-style,clip6,Recommended,1,31515,7,6,6,6,5,6,4,4,6,6.5,5,6,-0.09166666666666679,-0.6166666666666663,0.7000000000000002,1.6166666666666663,-0.08750000000000036,1.0354166666666664,Low agreeableness
R_5gNHIFx3l4t2QQP,Neutral,clip1,None,2,31446,5,6,5,6,6,5.6,3.5,4,6,5.5,3.5,5.75,-1.5916666666666668,-0.6166666666666663,0.7000000000000002,0.6166666666666663,-0.5875000000000004,0.7854166666666664,Low agreeableness
R_5gNHIFx3l4t2QQP,Neutral,clip2,New,1,31339,6,5,4,5,5,5,3.5,4,6,5.5,3.5,5.75,-1.5916666666666668,-0.6166666666666663,0.7000000000000002,0.6166666666666663,-0.5875000000000004,0.7854166666666664,Low agreeableness
R_5gNHIFx3l4t2QQP,Neutral,clip3,None,4,31429,5,3,4,5,2,3.8,3.5,4,6,5.5,3.5,5.75,-1.5916666666666668,-0.6166666666666663,0.7000000000000002,0.6166666666666663,-0.5875000000000004,0.7854166666666664,Low agreeableness
R_5gNHIFx3l4t2QQP,Neutral,clip4,New,6,31326,5,5,4,5,4,4.6,3.5,4,6,5.5,3.5,5.75,-1.5916666666666668,-0.6166666666666663,0.7000000000000002,0.6166666666666663,-0.5875000000000004,0.7854166666666664,Low agreeableness
R_5gNHIFx3l4t2QQP,Neutral,clip5,Recommended,5,31592,6,6,4,6,6,5.6,3.5,4,6,5.5,3.5,5.75,-1.5916666666666668,-0.6166666666666663,0.7000000000000002,0.6166666666666663,-0.5875000000000004,0.7854166666666664,Low agreeableness
